counter_archetype,target_archetype,date,games_before,wins_before,win_rate_before,wilson_lo_before,target_meta_share_14d,counter_meta_share_14d,stat_gate_pass,full_gate_pass,consecutive_full_gate_passes,is_candidate_date,is_detection_date
Mega Kangaskhan ex,Dragapult ex,2026-07-07,2,2,1.0,0.3424,0.0619,0.0287,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-08,3,3,1.0,0.4385,0.0543,0.0491,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-09,5,3,0.6,0.2307,0.0462,0.0624,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-10,5,3,0.6,0.2307,0.0385,0.0759,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-11,6,4,0.6667,0.3,0.0346,0.0899,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-12,10,8,0.8,0.4902,0.0428,0.1087,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-13,13,9,0.6923,0.4237,0.0468,0.1252,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-14,14,10,0.7143,0.4535,0.0428,0.1366,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-15,14,10,0.7143,0.4535,0.037,0.1466,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-16,14,10,0.7143,0.4535,0.0338,0.1515,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-17,17,12,0.7059,0.4687,0.0368,0.1604,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-18,17,12,0.7059,0.4687,0.0398,0.1563,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-19,18,12,0.6667,0.4375,0.0404,0.1607,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-20,18,12,0.6667,0.4375,0.0421,0.1528,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-21,19,12,0.6316,0.4104,0.0446,0.1494,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-22,20,13,0.65,0.4329,0.0455,0.1459,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-23,20,13,0.65,0.4329,0.0457,0.1428,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-24,20,13,0.65,0.4329,0.0459,0.134,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-25,20,13,0.65,0.4329,0.0452,0.1276,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-26,20,13,0.65,0.4329,0.0376,0.115,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-27,21,14,0.6667,0.4537,0.0374,0.1042,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-28,23,16,0.6957,0.4913,0.0382,0.0988,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-29,23,16,0.6957,0.4913,0.0385,0.0948,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-30,23,16,0.6957,0.4913,0.0382,0.0943,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-07-31,24,17,0.7083,0.5083,0.0356,0.0887,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-01,24,17,0.7083,0.5083,0.0327,0.09,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-02,25,17,0.68,0.4841,0.0314,0.086,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-03,25,17,0.68,0.4841,0.0315,0.0864,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-04,26,18,0.6923,0.5001,0.0322,0.087,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-05,27,18,0.6667,0.4782,0.033,0.0855,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-06,29,20,0.6897,0.5077,0.0356,0.087,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-07,29,20,0.6897,0.5077,0.037,0.0904,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-08,30,20,0.6667,0.4878,0.0397,0.0926,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-09,33,21,0.6364,0.4662,0.0439,0.0971,False,False,0,False,False
Mega Kangaskhan ex,Dragapult ex,2026-08-10,36,23,0.6389,0.4757,0.046,0.0984,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-17,0,0,0.0,0.0,0.0455,0.0455,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-18,0,0,0.0,0.0,0.0682,0.0114,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-19,0,0,0.0,0.0,0.0758,0.0152,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-20,0,0,0.0,0.0,0.0698,0.0116,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-21,0,0,0.0,0.0,0.0652,0.0087,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-22,0,0,0.0,0.0,0.0647,0.0072,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-23,0,0,0.0,0.0,0.0774,0.006,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-24,0,0,0.0,0.0,0.0807,0.0052,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-25,0,0,0.0,0.0,0.0787,0.0069,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-26,0,0,0.0,0.0,0.0754,0.0086,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-27,0,0,0.0,0.0,0.0712,0.0077,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-28,0,0,0.0,0.0,0.0739,0.007,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-29,0,0,0.0,0.0,0.0714,0.0063,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-06-30,0,0,0.0,0.0,0.0729,0.006,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-01,0,0,0.0,0.0,0.081,0.0043,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-02,0,0,0.0,0.0,0.0841,0.0075,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-03,0,0,0.0,0.0,0.0826,0.0058,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-04,0,0,0.0,0.0,0.0868,0.0074,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-05,0,0,0.0,0.0,0.0855,0.0147,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-06,1,0,0.0,0.0,0.0875,0.0208,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-07,1,0,0.0,0.0,0.0831,0.0287,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-08,2,0,0.0,0.0,0.084,0.0491,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-09,2,0,0.0,0.0,0.0878,0.0624,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-10,6,2,0.3333,0.0968,0.1144,0.0759,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-11,13,8,0.6154,0.3552,0.1423,0.0899,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-12,27,12,0.4444,0.2759,0.161,0.1087,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-13,35,14,0.4,0.2555,0.1809,0.1252,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-14,48,20,0.4167,0.2885,0.2065,0.1366,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-15,61,25,0.4098,0.2954,0.2325,0.1466,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-16,70,30,0.4286,0.3194,0.2471,0.1515,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-17,79,35,0.443,0.3387,0.2584,0.1604,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-18,84,38,0.4524,0.3504,0.2763,0.1563,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-19,94,43,0.4574,0.3604,0.286,0.1607,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-20,96,43,0.4479,0.3524,0.2966,0.1528,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-21,100,45,0.45,0.3561,0.3024,0.1494,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-22,106,48,0.4528,0.3614,0.3175,0.1459,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-23,113,52,0.4602,0.3711,0.324,0.1428,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-24,115,52,0.4522,0.3642,0.3267,0.134,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-25,118,55,0.4661,0.3786,0.3138,0.1276,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-26,118,55,0.4661,0.3786,0.3021,0.115,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-27,119,55,0.4622,0.3752,0.2942,0.1042,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-28,121,57,0.4711,0.3844,0.2736,0.0988,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-29,124,59,0.4758,0.39,0.2481,0.0948,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-30,127,61,0.4803,0.3953,0.2273,0.0943,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-07-31,129,62,0.4806,0.3962,0.2138,0.0887,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-01,134,65,0.4851,0.4021,0.1928,0.09,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-02,138,67,0.4855,0.4036,0.1793,0.086,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-03,138,67,0.4855,0.4036,0.1601,0.0864,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-04,140,67,0.4786,0.3975,0.1484,0.087,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-05,140,67,0.4786,0.3975,0.141,0.0855,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-06,147,71,0.483,0.4037,0.1403,0.087,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-07,151,74,0.4901,0.4116,0.1355,0.0904,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-08,155,75,0.4839,0.4065,0.1379,0.0926,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-09,157,76,0.4841,0.4072,0.1432,0.0971,False,False,0,False,False
Mega Kangaskhan ex,Fezandipiti ex,2026-08-10,158,76,0.481,0.4045,0.1425,0.0984,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-18,0,0,0.0,0.0,0.0,0.0114,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-19,0,0,0.0,0.0,0.0,0.0152,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-20,0,0,0.0,0.0,0.0,0.0116,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-21,0,0,0.0,0.0,0.0,0.0087,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-22,0,0,0.0,0.0,0.0,0.0072,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-23,0,0,0.0,0.0,0.0,0.006,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-24,0,0,0.0,0.0,0.0,0.0052,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-25,0,0,0.0,0.0,0.0,0.0069,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-26,0,0,0.0,0.0,0.0,0.0086,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-27,0,0,0.0,0.0,0.0,0.0077,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-28,0,0,0.0,0.0,0.0,0.007,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-29,0,0,0.0,0.0,0.0,0.0063,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-06-30,0,0,0.0,0.0,0.0,0.006,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-01,0,0,0.0,0.0,0.0043,0.0043,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-02,1,0,0.0,0.0,0.0135,0.0075,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-03,1,0,0.0,0.0,0.042,0.0058,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-04,1,0,0.0,0.0,0.05,0.0074,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-05,3,1,0.3333,0.0615,0.0826,0.0147,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-06,4,2,0.5,0.15,0.1024,0.0208,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-07,5,3,0.6,0.2307,0.1284,0.0287,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-08,8,5,0.625,0.3057,0.146,0.0491,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-09,14,9,0.6429,0.3876,0.1686,0.0624,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-10,16,11,0.6875,0.444,0.168,0.0759,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-11,22,16,0.7273,0.5185,0.1798,0.0899,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-12,27,19,0.7037,0.5152,0.1781,0.1087,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-13,32,24,0.75,0.5789,0.1809,0.1252,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-14,35,26,0.7429,0.5793,0.1847,0.1366,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-15,39,29,0.7436,0.5892,0.1844,0.1466,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-16,45,33,0.7333,0.5896,0.1827,0.1515,False,False,0,False,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-17,50,37,0.74,0.6045,0.1742,0.1604,True,True,1,True,False
Mega Kangaskhan ex,Marnie's Grimmsnarl ex,2026-07-18,51,37,0.7255,0.5905,0.1745,0.1563,True,True,2,False,True
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-18,0,0,0.0,0.0,0.0,0.0114,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-19,0,0,0.0,0.0,0.0,0.0152,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-20,0,0,0.0,0.0,0.0,0.0116,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-21,0,0,0.0,0.0,0.0,0.0087,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-22,0,0,0.0,0.0,0.0,0.0072,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-23,0,0,0.0,0.0,0.0,0.006,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-24,0,0,0.0,0.0,0.0,0.0052,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-25,0,0,0.0,0.0,0.0,0.0069,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-26,0,0,0.0,0.0,0.0022,0.0086,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-27,0,0,0.0,0.0,0.0019,0.0077,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-28,0,0,0.0,0.0,0.0018,0.007,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-29,0,0,0.0,0.0,0.0016,0.0063,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-06-30,0,0,0.0,0.0,0.0015,0.006,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-01,0,0,0.0,0.0,0.0014,0.0043,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-02,0,0,0.0,0.0,0.0015,0.0075,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-03,0,0,0.0,0.0,0.0014,0.0058,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-04,0,0,0.0,0.0,0.0015,0.0074,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-05,0,0,0.0,0.0,0.0015,0.0147,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-06,0,0,0.0,0.0,0.003,0.0208,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-07,0,0,0.0,0.0,0.003,0.0287,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-08,0,0,0.0,0.0,0.0052,0.0491,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-09,0,0,0.0,0.0,0.0069,0.0624,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-10,0,0,0.0,0.0,0.0051,0.0759,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-11,0,0,0.0,0.0,0.0056,0.0899,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-12,0,0,0.0,0.0,0.0051,0.1087,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-13,0,0,0.0,0.0,0.0081,0.1252,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-14,0,0,0.0,0.0,0.009,0.1366,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-15,0,0,0.0,0.0,0.0091,0.1466,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-16,0,0,0.0,0.0,0.0085,0.1515,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-17,0,0,0.0,0.0,0.0081,0.1604,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-18,0,0,0.0,0.0,0.0076,0.1563,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-19,0,0,0.0,0.0,0.0073,0.1607,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-20,1,1,1.0,0.2065,0.0068,0.1528,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-21,1,1,1.0,0.2065,0.007,0.1494,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-22,1,1,1.0,0.2065,0.0059,0.1459,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-23,1,1,1.0,0.2065,0.0077,0.1428,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-24,1,1,1.0,0.2065,0.0114,0.134,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-25,1,1,1.0,0.2065,0.0111,0.1276,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-26,1,1,1.0,0.2065,0.0113,0.115,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-27,1,1,1.0,0.2065,0.011,0.1042,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-28,1,1,1.0,0.2065,0.0112,0.0988,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-29,1,1,1.0,0.2065,0.0114,0.0948,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-30,1,1,1.0,0.2065,0.0116,0.0943,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-07-31,2,2,1.0,0.3424,0.0121,0.0887,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-01,3,3,1.0,0.4385,0.0155,0.09,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-02,6,3,0.5,0.1876,0.0229,0.086,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-03,7,3,0.4286,0.1582,0.0319,0.0864,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-04,11,3,0.2727,0.0975,0.0439,0.087,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-05,16,4,0.25,0.1018,0.0555,0.0855,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-06,19,5,0.2632,0.1181,0.0615,0.087,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-07,21,6,0.2857,0.1381,0.0642,0.0904,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-08,24,7,0.2917,0.1491,0.0731,0.0926,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-09,26,8,0.3077,0.165,0.0795,0.0971,False,False,0,False,False
Mega Kangaskhan ex,Mega Lopunny ex,2026-08-10,28,8,0.2857,0.1525,0.0875,0.0984,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-17,0,0,0.0,0.0,0.0,0.0455,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-18,0,0,0.0,0.0,0.0,0.0114,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-19,0,0,0.0,0.0,0.0,0.0152,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-20,0,0,0.0,0.0,0.0,0.0116,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-21,0,0,0.0,0.0,0.0043,0.0087,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-22,0,0,0.0,0.0,0.0072,0.0072,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-23,0,0,0.0,0.0,0.0089,0.006,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-24,0,0,0.0,0.0,0.0078,0.0052,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-25,0,0,0.0,0.0,0.0069,0.0069,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-26,0,0,0.0,0.0,0.0065,0.0086,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-27,0,0,0.0,0.0,0.0096,0.0077,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-28,0,0,0.0,0.0,0.0088,0.007,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-29,0,0,0.0,0.0,0.0095,0.0063,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-06-30,0,0,0.0,0.0,0.0089,0.006,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-01,0,0,0.0,0.0,0.0085,0.0043,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-02,0,0,0.0,0.0,0.009,0.0075,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-03,0,0,0.0,0.0,0.0087,0.0058,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-04,0,0,0.0,0.0,0.0088,0.0074,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-05,0,0,0.0,0.0,0.0103,0.0147,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-06,1,1,1.0,0.2065,0.0104,0.0208,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-07,1,1,1.0,0.2065,0.0091,0.0287,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-08,2,1,0.5,0.0945,0.0116,0.0491,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-09,2,1,0.5,0.0945,0.0104,0.0624,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-10,2,1,0.5,0.0945,0.0111,0.0759,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-11,2,1,0.5,0.0945,0.0112,0.0899,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-12,2,1,0.5,0.0945,0.0128,0.1087,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-13,3,1,0.3333,0.0615,0.0153,0.1252,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-14,3,1,0.3333,0.0615,0.0173,0.1366,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-15,4,1,0.25,0.0456,0.0175,0.1466,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-16,8,2,0.25,0.0715,0.0306,0.1515,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-17,10,2,0.2,0.0567,0.0368,0.1604,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-18,11,2,0.1818,0.0514,0.0404,0.1563,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-19,12,3,0.25,0.0889,0.0455,0.1607,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-20,12,3,0.25,0.0889,0.0522,0.1528,False,False,0,False,False
Mega Kangaskhan ex,Team Rocket's Mewtwo ex,2026-07-21,14,5,0.3571,0.1634,0.0597,0.1494,False,False,0,False,False
